,label,path_to_image
22249,2,../data/mnist_train/30020-2.jpg
22250,8,../data/mnist_train/30021-8.jpg
22251,3,../data/mnist_train/30022-3.jpg
22252,2,../data/mnist_train/30023-2.jpg
22253,9,../data/mnist_train/30024-9.jpg
22254,8,../data/mnist_train/30025-8.jpg
22255,6,../data/mnist_train/30026-6.jpg
22256,6,../data/mnist_train/30027-6.jpg
22257,0,../data/mnist_train/30028-0.jpg
22258,5,../data/mnist_train/30029-5.jpg
22259,0,../data/mnist_train/3003-0.jpg
22260,3,../data/mnist_train/30030-3.jpg
22261,2,../data/mnist_train/30031-2.jpg
22262,7,../data/mnist_train/30032-7.jpg
22263,6,../data/mnist_train/30033-6.jpg
22264,6,../data/mnist_train/30034-6.jpg
22265,2,../data/mnist_train/30035-2.jpg
22266,8,../data/mnist_train/30036-8.jpg
22267,6,../data/mnist_train/30037-6.jpg
22268,8,../data/mnist_train/30038-8.jpg
22269,0,../data/mnist_train/30039-0.jpg
22270,6,../data/mnist_train/3004-6.jpg
22271,5,../data/mnist_train/30040-5.jpg
22272,5,../data/mnist_train/30041-5.jpg
22273,8,../data/mnist_train/30042-8.jpg
22274,3,../data/mnist_train/30043-3.jpg
22275,8,../data/mnist_train/30044-8.jpg
22276,3,../data/mnist_train/30045-3.jpg
22277,5,../data/mnist_train/30046-5.jpg
22278,6,../data/mnist_train/30047-6.jpg
22279,1,../data/mnist_train/30048-1.jpg
22280,3,../data/mnist_train/30049-3.jpg
22281,9,../data/mnist_train/3005-9.jpg
22282,0,../data/mnist_train/30050-0.jpg
22283,2,../data/mnist_train/30051-2.jpg
22284,1,../data/mnist_train/30052-1.jpg
22285,7,../data/mnist_train/30053-7.jpg
22286,9,../data/mnist_train/30054-9.jpg
22287,6,../data/mnist_train/30055-6.jpg
22288,0,../data/mnist_train/30056-0.jpg
22289,5,../data/mnist_train/30057-5.jpg
22290,3,../data/mnist_train/30058-3.jpg
22291,9,../data/mnist_train/30059-9.jpg
22292,4,../data/mnist_train/3006-4.jpg
22293,0,../data/mnist_train/30060-0.jpg
22294,8,../data/mnist_train/30061-8.jpg
22295,5,../data/mnist_train/30062-5.jpg
22296,0,../data/mnist_train/30063-0.jpg
22297,0,../data/mnist_train/30064-0.jpg
22298,9,../data/mnist_train/30065-9.jpg
22299,3,../data/mnist_train/30066-3.jpg
22300,0,../data/mnist_train/30067-0.jpg
22301,9,../data/mnist_train/30068-9.jpg
22302,1,../data/mnist_train/30069-1.jpg
22303,2,../data/mnist_train/3007-2.jpg
22304,9,../data/mnist_train/30070-9.jpg
22305,2,../data/mnist_train/30071-2.jpg
22306,8,../data/mnist_train/30072-8.jpg
22307,3,../data/mnist_train/30073-3.jpg
22308,0,../data/mnist_train/30074-0.jpg
22309,4,../data/mnist_train/30075-4.jpg
22310,2,../data/mnist_train/30076-2.jpg
22311,5,../data/mnist_train/30077-5.jpg
22312,4,../data/mnist_train/30078-4.jpg
22313,6,../data/mnist_train/30079-6.jpg
22314,8,../data/mnist_train/3008-8.jpg
22315,9,../data/mnist_train/30080-9.jpg
22316,7,../data/mnist_train/30081-7.jpg
22317,5,../data/mnist_train/30082-5.jpg
22318,8,../data/mnist_train/30083-8.jpg
22319,9,../data/mnist_train/30084-9.jpg
22320,9,../data/mnist_train/30085-9.jpg
22321,3,../data/mnist_train/30086-3.jpg
22322,0,../data/mnist_train/30087-0.jpg
22323,8,../data/mnist_train/30088-8.jpg
22324,1,../data/mnist_train/30089-1.jpg
22325,6,../data/mnist_train/3009-6.jpg
22326,2,../data/mnist_train/30090-2.jpg
22327,2,../data/mnist_train/30091-2.jpg
22328,2,../data/mnist_train/30092-2.jpg
22329,3,../data/mnist_train/30093-3.jpg
22330,1,../data/mnist_train/30094-1.jpg
22331,4,../data/mnist_train/30095-4.jpg
22332,8,../data/mnist_train/30096-8.jpg
22333,5,../data/mnist_train/30097-5.jpg
22334,4,../data/mnist_train/30098-4.jpg
22335,6,../data/mnist_train/30099-6.jpg
22336,1,../data/mnist_train/301-1.jpg
22337,5,../data/mnist_train/3010-5.jpg
22338,5,../data/mnist_train/30100-5.jpg
22339,7,../data/mnist_train/30101-7.jpg
22340,7,../data/mnist_train/30102-7.jpg
22341,8,../data/mnist_train/30103-8.jpg
22342,2,../data/mnist_train/30104-2.jpg
22343,9,../data/mnist_train/30105-9.jpg
22344,2,../data/mnist_train/30106-2.jpg
22345,0,../data/mnist_train/30107-0.jpg
22346,1,../data/mnist_train/30108-1.jpg
22347,1,../data/mnist_train/30109-1.jpg
22348,4,../data/mnist_train/3011-4.jpg
22349,2,../data/mnist_train/30110-2.jpg
22350,2,../data/mnist_train/30111-2.jpg
22351,2,../data/mnist_train/30112-2.jpg
22352,3,../data/mnist_train/30113-3.jpg
22353,5,../data/mnist_train/30114-5.jpg
22354,4,../data/mnist_train/30115-4.jpg
22355,1,../data/mnist_train/30116-1.jpg
22356,5,../data/mnist_train/30117-5.jpg
22357,9,../data/mnist_train/30118-9.jpg
22358,6,../data/mnist_train/30119-6.jpg
22359,3,../data/mnist_train/3012-3.jpg
22360,8,../data/mnist_train/30120-8.jpg
22361,7,../data/mnist_train/30121-7.jpg
22362,3,../data/mnist_train/30122-3.jpg
22363,8,../data/mnist_train/30123-8.jpg
22364,2,../data/mnist_train/30124-2.jpg
22365,9,../data/mnist_train/30125-9.jpg
22366,4,../data/mnist_train/30126-4.jpg
22367,9,../data/mnist_train/30127-9.jpg
22368,2,../data/mnist_train/30128-2.jpg
22369,8,../data/mnist_train/30129-8.jpg
22370,3,../data/mnist_train/3013-3.jpg
22371,7,../data/mnist_train/30130-7.jpg
22372,6,../data/mnist_train/30131-6.jpg
22373,3,../data/mnist_train/30132-3.jpg
22374,5,../data/mnist_train/30133-5.jpg
22375,2,../data/mnist_train/30134-2.jpg
22376,9,../data/mnist_train/30135-9.jpg
22377,4,../data/mnist_train/30136-4.jpg
22378,2,../data/mnist_train/30137-2.jpg
22379,2,../data/mnist_train/30138-2.jpg
22380,3,../data/mnist_train/30139-3.jpg
22381,3,../data/mnist_train/3014-3.jpg
22382,6,../data/mnist_train/30140-6.jpg
22383,4,../data/mnist_train/30141-4.jpg
22384,4,../data/mnist_train/30142-4.jpg
22385,3,../data/mnist_train/30143-3.jpg
22386,4,../data/mnist_train/30144-4.jpg
22387,8,../data/mnist_train/30145-8.jpg
22388,6,../data/mnist_train/30146-6.jpg
22389,5,../data/mnist_train/30147-5.jpg
22390,0,../data/mnist_train/30148-0.jpg
22391,1,../data/mnist_train/30149-1.jpg
22392,9,../data/mnist_train/3015-9.jpg
22393,7,../data/mnist_train/30150-7.jpg
22394,5,../data/mnist_train/30151-5.jpg
22395,4,../data/mnist_train/30152-4.jpg
22396,2,../data/mnist_train/30153-2.jpg
22397,6,../data/mnist_train/30154-6.jpg
22398,3,../data/mnist_train/30155-3.jpg
22399,3,../data/mnist_train/30156-3.jpg
22400,0,../data/mnist_train/30157-0.jpg
22401,6,../data/mnist_train/30158-6.jpg
22402,1,../data/mnist_train/30159-1.jpg
22403,0,../data/mnist_train/3016-0.jpg
22404,9,../data/mnist_train/30160-9.jpg
22405,2,../data/mnist_train/30161-2.jpg
22406,3,../data/mnist_train/30162-3.jpg
22407,1,../data/mnist_train/30163-1.jpg
22408,5,../data/mnist_train/30164-5.jpg
22409,3,../data/mnist_train/30165-3.jpg
22410,4,../data/mnist_train/30166-4.jpg
22411,2,../data/mnist_train/30167-2.jpg
22412,1,../data/mnist_train/30168-1.jpg
22413,6,../data/mnist_train/30169-6.jpg
22414,3,../data/mnist_train/3017-3.jpg
22415,3,../data/mnist_train/30170-3.jpg
22416,5,../data/mnist_train/30171-5.jpg
22417,5,../data/mnist_train/30172-5.jpg
22418,3,../data/mnist_train/30173-3.jpg
22419,9,../data/mnist_train/30174-9.jpg
22420,0,../data/mnist_train/30175-0.jpg
22421,7,../data/mnist_train/30176-7.jpg
22422,7,../data/mnist_train/30177-7.jpg
22423,4,../data/mnist_train/30178-4.jpg
22424,4,../data/mnist_train/30179-4.jpg
22425,3,../data/mnist_train/3018-3.jpg
22426,3,../data/mnist_train/30180-3.jpg
22427,6,../data/mnist_train/30181-6.jpg
22428,9,../data/mnist_train/30182-9.jpg
22429,4,../data/mnist_train/30183-4.jpg
22430,6,../data/mnist_train/30184-6.jpg
22431,0,../data/mnist_train/30185-0.jpg
22432,4,../data/mnist_train/30186-4.jpg
22433,5,../data/mnist_train/30187-5.jpg
22434,9,../data/mnist_train/30188-9.jpg
22435,9,../data/mnist_train/30189-9.jpg
22436,0,../data/mnist_train/3019-0.jpg
22437,3,../data/mnist_train/30190-3.jpg
22438,9,../data/mnist_train/30191-9.jpg
22439,0,../data/mnist_train/30192-0.jpg
22440,8,../data/mnist_train/30193-8.jpg
22441,9,../data/mnist_train/30194-9.jpg
22442,3,../data/mnist_train/30195-3.jpg
22443,7,../data/mnist_train/30196-7.jpg
22444,1,../data/mnist_train/30197-1.jpg
22445,2,../data/mnist_train/30198-2.jpg
22446,7,../data/mnist_train/30199-7.jpg
22447,7,../data/mnist_train/302-7.jpg
22448,7,../data/mnist_train/3020-7.jpg
22449,6,../data/mnist_train/30200-6.jpg
22450,4,../data/mnist_train/30201-4.jpg
22451,2,../data/mnist_train/30202-2.jpg
22452,7,../data/mnist_train/30203-7.jpg
22453,6,../data/mnist_train/30204-6.jpg
22454,6,../data/mnist_train/30205-6.jpg
22455,6,../data/mnist_train/30206-6.jpg
22456,5,../data/mnist_train/30207-5.jpg
22457,3,../data/mnist_train/30208-3.jpg
22458,0,../data/mnist_train/30209-0.jpg
22459,0,../data/mnist_train/3021-0.jpg
22460,6,../data/mnist_train/30210-6.jpg
22461,6,../data/mnist_train/30211-6.jpg
22462,1,../data/mnist_train/30212-1.jpg
22463,6,../data/mnist_train/30213-6.jpg
22464,5,../data/mnist_train/30214-5.jpg
22465,2,../data/mnist_train/30215-2.jpg
22466,2,../data/mnist_train/30216-2.jpg
22467,0,../data/mnist_train/30217-0.jpg
22468,9,../data/mnist_train/30218-9.jpg
22469,6,../data/mnist_train/30219-6.jpg
22470,5,../data/mnist_train/3022-5.jpg
22471,2,../data/mnist_train/30220-2.jpg
22472,3,../data/mnist_train/30221-3.jpg
22473,6,../data/mnist_train/30222-6.jpg
22474,7,../data/mnist_train/30223-7.jpg
22475,5,../data/mnist_train/30224-5.jpg
22476,7,../data/mnist_train/30225-7.jpg
22477,3,../data/mnist_train/30226-3.jpg
22478,4,../data/mnist_train/30227-4.jpg
22479,5,../data/mnist_train/30228-5.jpg
22480,4,../data/mnist_train/30229-4.jpg
22481,5,../data/mnist_train/3023-5.jpg
22482,8,../data/mnist_train/30230-8.jpg
22483,3,../data/mnist_train/30231-3.jpg
22484,8,../data/mnist_train/30232-8.jpg
22485,9,../data/mnist_train/30233-9.jpg
22486,4,../data/mnist_train/30234-4.jpg
22487,2,../data/mnist_train/30235-2.jpg
22488,1,../data/mnist_train/30236-1.jpg
22489,8,../data/mnist_train/30237-8.jpg
22490,6,../data/mnist_train/30238-6.jpg
22491,9,../data/mnist_train/30239-9.jpg
22492,2,../data/mnist_train/3024-2.jpg
22493,2,../data/mnist_train/30240-2.jpg
22494,6,../data/mnist_train/30241-6.jpg
22495,8,../data/mnist_train/30242-8.jpg
22496,0,../data/mnist_train/30243-0.jpg
22497,1,../data/mnist_train/30244-1.jpg
22498,9,../data/mnist_train/30245-9.jpg
22499,8,../data/mnist_train/30246-8.jpg
22500,5,../data/mnist_train/30247-5.jpg
22501,3,../data/mnist_train/30248-3.jpg
22502,3,../data/mnist_train/30249-3.jpg
22503,2,../data/mnist_train/3025-2.jpg
22504,2,../data/mnist_train/30250-2.jpg
22505,8,../data/mnist_train/30251-8.jpg
22506,1,../data/mnist_train/30252-1.jpg
22507,8,../data/mnist_train/30253-8.jpg
22508,4,../data/mnist_train/30254-4.jpg
22509,7,../data/mnist_train/30255-7.jpg
22510,4,../data/mnist_train/30256-4.jpg
22511,1,../data/mnist_train/30257-1.jpg
22512,4,../data/mnist_train/30258-4.jpg
22513,4,../data/mnist_train/30259-4.jpg
22514,4,../data/mnist_train/3026-4.jpg
22515,7,../data/mnist_train/30260-7.jpg
22516,0,../data/mnist_train/30261-0.jpg
22517,0,../data/mnist_train/30262-0.jpg
22518,4,../data/mnist_train/30263-4.jpg
22519,8,../data/mnist_train/30264-8.jpg
22520,8,../data/mnist_train/30265-8.jpg
22521,1,../data/mnist_train/30266-1.jpg
22522,5,../data/mnist_train/30267-5.jpg
22523,5,../data/mnist_train/30268-5.jpg
22524,2,../data/mnist_train/30269-2.jpg
22525,5,../data/mnist_train/3027-5.jpg
22526,1,../data/mnist_train/30270-1.jpg
22527,3,../data/mnist_train/30271-3.jpg
22528,3,../data/mnist_train/30272-3.jpg
22529,9,../data/mnist_train/30273-9.jpg
22530,5,../data/mnist_train/30274-5.jpg
22531,0,../data/mnist_train/30275-0.jpg
22532,5,../data/mnist_train/30276-5.jpg
22533,7,../data/mnist_train/30277-7.jpg
22534,1,../data/mnist_train/30278-1.jpg
22535,2,../data/mnist_train/30279-2.jpg
22536,0,../data/mnist_train/3028-0.jpg
22537,6,../data/mnist_train/30280-6.jpg
22538,1,../data/mnist_train/30281-1.jpg
22539,0,../data/mnist_train/30282-0.jpg
22540,9,../data/mnist_train/30283-9.jpg
22541,6,../data/mnist_train/30284-6.jpg
22542,1,../data/mnist_train/30285-1.jpg
22543,1,../data/mnist_train/30286-1.jpg
22544,5,../data/mnist_train/30287-5.jpg
22545,2,../data/mnist_train/30288-2.jpg
22546,1,../data/mnist_train/30289-1.jpg
22547,8,../data/mnist_train/3029-8.jpg
22548,2,../data/mnist_train/30290-2.jpg
22549,7,../data/mnist_train/30291-7.jpg
22550,9,../data/mnist_train/30292-9.jpg
22551,4,../data/mnist_train/30293-4.jpg
22552,0,../data/mnist_train/30294-0.jpg
22553,8,../data/mnist_train/30295-8.jpg
22554,9,../data/mnist_train/30296-9.jpg
22555,6,../data/mnist_train/30297-6.jpg
22556,2,../data/mnist_train/30298-2.jpg
22557,1,../data/mnist_train/30299-1.jpg
22558,5,../data/mnist_train/303-5.jpg
22559,9,../data/mnist_train/3030-9.jpg
22560,8,../data/mnist_train/30300-8.jpg
22561,2,../data/mnist_train/30301-2.jpg
22562,0,../data/mnist_train/30302-0.jpg
22563,1,../data/mnist_train/30303-1.jpg
22564,4,../data/mnist_train/30304-4.jpg
22565,6,../data/mnist_train/30305-6.jpg
22566,7,../data/mnist_train/30306-7.jpg
22567,8,../data/mnist_train/30307-8.jpg
22568,8,../data/mnist_train/30308-8.jpg
22569,8,../data/mnist_train/30309-8.jpg
22570,8,../data/mnist_train/3031-8.jpg
22571,5,../data/mnist_train/30310-5.jpg
22572,0,../data/mnist_train/30311-0.jpg
22573,4,../data/mnist_train/30312-4.jpg
22574,1,../data/mnist_train/30313-1.jpg
22575,4,../data/mnist_train/30314-4.jpg
22576,2,../data/mnist_train/30315-2.jpg
22577,7,../data/mnist_train/30316-7.jpg
22578,3,../data/mnist_train/30317-3.jpg
22579,6,../data/mnist_train/30318-6.jpg
22580,4,../data/mnist_train/30319-4.jpg
22581,1,../data/mnist_train/3032-1.jpg
22582,0,../data/mnist_train/30320-0.jpg
22583,7,../data/mnist_train/30321-7.jpg
22584,6,../data/mnist_train/30322-6.jpg
22585,8,../data/mnist_train/30323-8.jpg
22586,4,../data/mnist_train/30324-4.jpg
22587,9,../data/mnist_train/30325-9.jpg
22588,5,../data/mnist_train/30326-5.jpg
22589,0,../data/mnist_train/30327-0.jpg
22590,1,../data/mnist_train/30328-1.jpg
22591,1,../data/mnist_train/30329-1.jpg
22592,8,../data/mnist_train/3033-8.jpg
22593,9,../data/mnist_train/30330-9.jpg
22594,2,../data/mnist_train/30331-2.jpg
22595,9,../data/mnist_train/30332-9.jpg
22596,3,../data/mnist_train/30333-3.jpg
22597,7,../data/mnist_train/30334-7.jpg
22598,4,../data/mnist_train/30335-4.jpg
22599,3,../data/mnist_train/30336-3.jpg
22600,7,../data/mnist_train/30337-7.jpg
22601,8,../data/mnist_train/30338-8.jpg
22602,8,../data/mnist_train/30339-8.jpg
22603,6,../data/mnist_train/3034-6.jpg
22604,2,../data/mnist_train/30340-2.jpg
22605,9,../data/mnist_train/30341-9.jpg
22606,6,../data/mnist_train/30342-6.jpg
22607,0,../data/mnist_train/30343-0.jpg
22608,2,../data/mnist_train/30344-2.jpg
22609,1,../data/mnist_train/30345-1.jpg
22610,3,../data/mnist_train/30346-3.jpg
22611,2,../data/mnist_train/30347-2.jpg
22612,0,../data/mnist_train/30348-0.jpg
22613,3,../data/mnist_train/30349-3.jpg
22614,9,../data/mnist_train/3035-9.jpg
22615,5,../data/mnist_train/30350-5.jpg
22616,7,../data/mnist_train/30351-7.jpg
22617,1,../data/mnist_train/30352-1.jpg
22618,8,../data/mnist_train/30353-8.jpg
22619,3,../data/mnist_train/30354-3.jpg
22620,9,../data/mnist_train/30355-9.jpg
22621,2,../data/mnist_train/30356-2.jpg
22622,1,../data/mnist_train/30357-1.jpg
22623,9,../data/mnist_train/30358-9.jpg
22624,1,../data/mnist_train/30359-1.jpg
22625,9,../data/mnist_train/3036-9.jpg
22626,1,../data/mnist_train/30360-1.jpg
22627,7,../data/mnist_train/30361-7.jpg
22628,4,../data/mnist_train/30362-4.jpg
22629,4,../data/mnist_train/30363-4.jpg
22630,8,../data/mnist_train/30364-8.jpg
22631,8,../data/mnist_train/30365-8.jpg
22632,3,../data/mnist_train/30366-3.jpg
22633,1,../data/mnist_train/30367-1.jpg
22634,9,../data/mnist_train/30368-9.jpg
22635,5,../data/mnist_train/30369-5.jpg
22636,4,../data/mnist_train/3037-4.jpg
22637,1,../data/mnist_train/30370-1.jpg
22638,7,../data/mnist_train/30371-7.jpg
22639,7,../data/mnist_train/30372-7.jpg
22640,2,../data/mnist_train/30373-2.jpg
22641,9,../data/mnist_train/30374-9.jpg
22642,8,../data/mnist_train/30375-8.jpg
22643,3,../data/mnist_train/30376-3.jpg
22644,6,../data/mnist_train/30377-6.jpg
22645,2,../data/mnist_train/30378-2.jpg
22646,3,../data/mnist_train/30379-3.jpg
22647,7,../data/mnist_train/3038-7.jpg
22648,9,../data/mnist_train/30380-9.jpg
22649,3,../data/mnist_train/30381-3.jpg
22650,7,../data/mnist_train/30382-7.jpg
22651,8,../data/mnist_train/30383-8.jpg
22652,9,../data/mnist_train/30384-9.jpg
22653,6,../data/mnist_train/30385-6.jpg
22654,1,../data/mnist_train/30386-1.jpg
22655,9,../data/mnist_train/30387-9.jpg
22656,5,../data/mnist_train/30388-5.jpg
22657,1,../data/mnist_train/30389-1.jpg
22658,3,../data/mnist_train/3039-3.jpg
22659,5,../data/mnist_train/30390-5.jpg
22660,7,../data/mnist_train/30391-7.jpg
22661,4,../data/mnist_train/30392-4.jpg
22662,2,../data/mnist_train/30393-2.jpg
22663,5,../data/mnist_train/30394-5.jpg
22664,1,../data/mnist_train/30395-1.jpg
22665,1,../data/mnist_train/30396-1.jpg
22666,5,../data/mnist_train/30397-5.jpg
22667,8,../data/mnist_train/30398-8.jpg
22668,1,../data/mnist_train/30399-1.jpg
22669,1,../data/mnist_train/304-1.jpg
22670,1,../data/mnist_train/3040-1.jpg
22671,0,../data/mnist_train/30400-0.jpg
22672,3,../data/mnist_train/30401-3.jpg
22673,4,../data/mnist_train/30402-4.jpg
22674,2,../data/mnist_train/30403-2.jpg
22675,1,../data/mnist_train/30404-1.jpg
22676,2,../data/mnist_train/30405-2.jpg
22677,5,../data/mnist_train/30406-5.jpg
22678,3,../data/mnist_train/30407-3.jpg
22679,0,../data/mnist_train/30408-0.jpg
22680,0,../data/mnist_train/30409-0.jpg
22681,4,../data/mnist_train/3041-4.jpg
22682,2,../data/mnist_train/30410-2.jpg
22683,6,../data/mnist_train/30411-6.jpg
22684,4,../data/mnist_train/30412-4.jpg
22685,4,../data/mnist_train/30413-4.jpg
22686,1,../data/mnist_train/30414-1.jpg
22687,3,../data/mnist_train/30415-3.jpg
22688,7,../data/mnist_train/30416-7.jpg
22689,7,../data/mnist_train/30417-7.jpg
22690,4,../data/mnist_train/30418-4.jpg
22691,6,../data/mnist_train/30419-6.jpg
22692,6,../data/mnist_train/3042-6.jpg
22693,5,../data/mnist_train/30420-5.jpg
22694,9,../data/mnist_train/30421-9.jpg
22695,3,../data/mnist_train/30422-3.jpg
22696,0,../data/mnist_train/30423-0.jpg
22697,6,../data/mnist_train/30424-6.jpg
22698,4,../data/mnist_train/30425-4.jpg
22699,6,../data/mnist_train/30426-6.jpg
22700,1,../data/mnist_train/30427-1.jpg
22701,8,../data/mnist_train/30428-8.jpg
22702,4,../data/mnist_train/30429-4.jpg
22703,2,../data/mnist_train/3043-2.jpg
22704,1,../data/mnist_train/30430-1.jpg
22705,0,../data/mnist_train/30431-0.jpg
22706,0,../data/mnist_train/30432-0.jpg
22707,6,../data/mnist_train/30433-6.jpg
22708,3,../data/mnist_train/30434-3.jpg
22709,1,../data/mnist_train/30435-1.jpg
22710,1,../data/mnist_train/30436-1.jpg
22711,2,../data/mnist_train/30437-2.jpg
22712,8,../data/mnist_train/30438-8.jpg
22713,6,../data/mnist_train/30439-6.jpg
22714,7,../data/mnist_train/3044-7.jpg
22715,9,../data/mnist_train/30440-9.jpg
22716,9,../data/mnist_train/30441-9.jpg
22717,4,../data/mnist_train/30442-4.jpg
22718,2,../data/mnist_train/30443-2.jpg
22719,9,../data/mnist_train/30444-9.jpg
22720,2,../data/mnist_train/30445-2.jpg
22721,7,../data/mnist_train/30446-7.jpg
22722,3,../data/mnist_train/30447-3.jpg
22723,1,../data/mnist_train/30448-1.jpg
22724,0,../data/mnist_train/30449-0.jpg
22725,8,../data/mnist_train/3045-8.jpg
22726,7,../data/mnist_train/30450-7.jpg
22727,7,../data/mnist_train/30451-7.jpg
22728,6,../data/mnist_train/30452-6.jpg
22729,2,../data/mnist_train/30453-2.jpg
22730,2,../data/mnist_train/30454-2.jpg
22731,9,../data/mnist_train/30455-9.jpg
22732,2,../data/mnist_train/30456-2.jpg
22733,2,../data/mnist_train/30457-2.jpg
22734,3,../data/mnist_train/30458-3.jpg
22735,3,../data/mnist_train/30459-3.jpg
22736,0,../data/mnist_train/3046-0.jpg
22737,8,../data/mnist_train/30460-8.jpg
22738,4,../data/mnist_train/30461-4.jpg
22739,5,../data/mnist_train/30462-5.jpg
22740,0,../data/mnist_train/30463-0.jpg
22741,9,../data/mnist_train/30464-9.jpg
22742,0,../data/mnist_train/30465-0.jpg
22743,5,../data/mnist_train/30466-5.jpg
22744,8,../data/mnist_train/30467-8.jpg
22745,6,../data/mnist_train/30468-6.jpg
22746,7,../data/mnist_train/30469-7.jpg
22747,8,../data/mnist_train/3047-8.jpg
22748,6,../data/mnist_train/30470-6.jpg
22749,8,../data/mnist_train/30471-8.jpg
22750,4,../data/mnist_train/30472-4.jpg
22751,0,../data/mnist_train/30473-0.jpg
22752,7,../data/mnist_train/30474-7.jpg
22753,9,../data/mnist_train/30475-9.jpg
22754,7,../data/mnist_train/30476-7.jpg
22755,8,../data/mnist_train/30477-8.jpg
22756,2,../data/mnist_train/30478-2.jpg
22757,9,../data/mnist_train/30479-9.jpg
22758,3,../data/mnist_train/3048-3.jpg
22759,9,../data/mnist_train/30480-9.jpg
22760,0,../data/mnist_train/30481-0.jpg
22761,4,../data/mnist_train/30482-4.jpg
22762,2,../data/mnist_train/30483-2.jpg
22763,8,../data/mnist_train/30484-8.jpg
22764,0,../data/mnist_train/30485-0.jpg
22765,3,../data/mnist_train/30486-3.jpg
22766,1,../data/mnist_train/30487-1.jpg
22767,0,../data/mnist_train/30488-0.jpg
22768,2,../data/mnist_train/30489-2.jpg
22769,7,../data/mnist_train/3049-7.jpg
22770,4,../data/mnist_train/30490-4.jpg
22771,3,../data/mnist_train/30491-3.jpg
22772,2,../data/mnist_train/30492-2.jpg
22773,4,../data/mnist_train/30493-4.jpg
22774,2,../data/mnist_train/30494-2.jpg
22775,5,../data/mnist_train/30495-5.jpg
22776,1,../data/mnist_train/30496-1.jpg
22777,6,../data/mnist_train/30497-6.jpg
22778,3,../data/mnist_train/30498-3.jpg
22779,7,../data/mnist_train/30499-7.jpg
22780,1,../data/mnist_train/305-1.jpg
22781,0,../data/mnist_train/3050-0.jpg
22782,5,../data/mnist_train/30500-5.jpg
22783,8,../data/mnist_train/30501-8.jpg
22784,0,../data/mnist_train/30502-0.jpg
22785,9,../data/mnist_train/30503-9.jpg
22786,3,../data/mnist_train/30504-3.jpg
22787,0,../data/mnist_train/30505-0.jpg
22788,9,../data/mnist_train/30506-9.jpg
22789,1,../data/mnist_train/30507-1.jpg
22790,1,../data/mnist_train/30508-1.jpg
22791,2,../data/mnist_train/30509-2.jpg
22792,1,../data/mnist_train/3051-1.jpg
22793,2,../data/mnist_train/30510-2.jpg
22794,3,../data/mnist_train/30511-3.jpg
22795,7,../data/mnist_train/30512-7.jpg
22796,4,../data/mnist_train/30513-4.jpg
22797,1,../data/mnist_train/30514-1.jpg
22798,5,../data/mnist_train/30515-5.jpg
22799,0,../data/mnist_train/30516-0.jpg
22800,6,../data/mnist_train/30517-6.jpg
22801,7,../data/mnist_train/30518-7.jpg
22802,7,../data/mnist_train/30519-7.jpg
22803,3,../data/mnist_train/3052-3.jpg
22804,3,../data/mnist_train/30520-3.jpg
22805,8,../data/mnist_train/30521-8.jpg
22806,3,../data/mnist_train/30522-3.jpg
22807,9,../data/mnist_train/30523-9.jpg
22808,9,../data/mnist_train/30524-9.jpg
22809,0,../data/mnist_train/30525-0.jpg
22810,8,../data/mnist_train/30526-8.jpg
22811,1,../data/mnist_train/30527-1.jpg
22812,3,../data/mnist_train/30528-3.jpg
22813,2,../data/mnist_train/30529-2.jpg
22814,1,../data/mnist_train/3053-1.jpg
22815,3,../data/mnist_train/30530-3.jpg
22816,3,../data/mnist_train/30531-3.jpg
22817,9,../data/mnist_train/30532-9.jpg
22818,4,../data/mnist_train/30533-4.jpg
22819,4,../data/mnist_train/30534-4.jpg
22820,5,../data/mnist_train/30535-5.jpg
22821,0,../data/mnist_train/30536-0.jpg
22822,6,../data/mnist_train/30537-6.jpg
22823,1,../data/mnist_train/30538-1.jpg
22824,7,../data/mnist_train/30539-7.jpg
22825,3,../data/mnist_train/3054-3.jpg
22826,6,../data/mnist_train/30540-6.jpg
22827,8,../data/mnist_train/30541-8.jpg
22828,3,../data/mnist_train/30542-3.jpg
22829,9,../data/mnist_train/30543-9.jpg
22830,7,../data/mnist_train/30544-7.jpg
22831,5,../data/mnist_train/30545-5.jpg
22832,4,../data/mnist_train/30546-4.jpg
22833,8,../data/mnist_train/30547-8.jpg
22834,3,../data/mnist_train/30548-3.jpg
22835,7,../data/mnist_train/30549-7.jpg
22836,3,../data/mnist_train/3055-3.jpg
22837,3,../data/mnist_train/30550-3.jpg
22838,4,../data/mnist_train/30551-4.jpg
22839,1,../data/mnist_train/30552-1.jpg
22840,7,../data/mnist_train/30553-7.jpg
22841,1,../data/mnist_train/30554-1.jpg
22842,7,../data/mnist_train/30555-7.jpg
22843,9,../data/mnist_train/30556-9.jpg
22844,3,../data/mnist_train/30557-3.jpg
22845,1,../data/mnist_train/30558-1.jpg
22846,8,../data/mnist_train/30559-8.jpg
22847,5,../data/mnist_train/3056-5.jpg
22848,7,../data/mnist_train/30560-7.jpg
22849,8,../data/mnist_train/30561-8.jpg
22850,3,../data/mnist_train/30562-3.jpg
22851,3,../data/mnist_train/30563-3.jpg
22852,6,../data/mnist_train/30564-6.jpg
22853,1,../data/mnist_train/30565-1.jpg
22854,6,../data/mnist_train/30566-6.jpg
22855,5,../data/mnist_train/30567-5.jpg
22856,3,../data/mnist_train/30568-3.jpg
